tempo,s,i,sick
291.0,0.8553524030973905,0.009947072141836008,0.03126733591265737
292.0,0.8547138115847989,0.009998437390610649,0.03141807513940849
293.0,0.8540689348050283,0.01004992216977783,0.03157019136932015
294.0,0.853417910802956,0.010101501826945754,0.031723626730931015
295.0,0.8527608854362642,0.010153151809811954,0.031878321879739165
296.0,0.8520980120641719,0.010204847718119747,0.032034216106885456
297.0,0.8514294512200091,0.01025656535604004,0.03219124745176356
298.0,0.850755370268045,0.01030828078481388,0.032349352818399034
299.0,0.850075943045056,0.010359970375483871,0.03250846809541585
300.0,0.8493913494871871,0.010411610861536219,0.03266852827938547
301.0,0.8487017752427368,0.010463179391269747,0.0328294676013298
302.0,0.8480074112715602,0.010514653579703786,0.032991219656126516
303.0,0.8473084534318612,0.010566011559833496,0.033153717534542555
304.0,0.8466051020552097,0.010617232033038958,0.03331689395760003
305.0,0.8458975615106866,0.010668294318453243,0.033480681412957757
306.0,0.8451860397591264,0.01071917840109485,0.03364501229297199
307.0,0.8444707478984835,0.010769864978571207,0.03380981903408145
308.0,0.8437518997014117,0.010820335506162525,0.03397503425714465
309.0,0.8430297111461954,0.010870572240099094,0.034140590908342164
310.0,0.8423043999422236,0.010920558278850146,0.03430642240024275
311.0,0.8415761850512415,0.0109702776022487,0.03447246275262039
312.0,0.8408452862056534,0.01101971510828415,0.03463864673259954
313.0,0.840111923425185,0.01106885664740302,0.03480490999369818
314.0,0.8393763165332437,0.011117689054167827,0.03497118921333281
315.0,0.8386386846743326,0.011166200176134775,0.03513742222834617
316.0,0.837899245833894,0.01121437889982251,0.03530354816811784
317.0,0.8371582163619675,0.011262215173656663,0.03546950758481928
318.0,0.8364158105020464,0.011309700027788137,0.03563524258037874
319.0,0.8356722399265165,0.011356825590697018,0.035800696929728065
320.0,0.8349277132800488,0.011403585102508426,0.03596581619991186
321.0,0.8341824357322993,0.011449972924961568,0.03613054786465089
322.0,0.8334366085412478,0.011495984547988586,0.03629484141396475
323.0,0.8326904286284732,0.011541616592875214,0.0364586484584747
324.0,0.8319440881676299,0.011586866811990993,0.036621922828025094
325.0,0.8311977741873435,0.011631734085092346,0.0367846206642819
326.0,0.8304516681896993,0.011676218412217361,0.03694670050698818
327.0,0.8297059457854373,0.01172032090320644,0.03710812337358022
328.0,0.8289607763469146,0.011764043763897879,0.03726885283189264
