tempo,s,i,sick
156.0,0.9439635023185412,0.006144477879676124,0.014040222868876883
157.0,0.942765415079781,0.006251796768457531,0.014329020607289694
158.0,0.9415556392312658,0.006358836329145026,0.01461982837952012
159.0,0.9403347890010155,0.006465490615151478,0.014912451486047782
160.0,0.9391035098180033,0.0065716526390608735,0.015206687248867543
161.0,0.9378624774606689,0.006677214723784682,0.015502325361530685
162.0,0.936612397054472,0.006782068868638079,0.01579914828590867
163.0,0.9353540019183083,0.0068861071283964695,0.016096931695349877
164.0,0.9340880522607027,0.006989222003200544,0.01639544496352676
165.0,0.9328153337278197,0.0070913068370014095,0.016694451697886633
166.0,0.9315366558064879,0.007192256222079547,0.016993710316227265
167.0,0.9302528500865993,0.007291966407035283,0.017292974664523737
168.0,0.9289647683884137,0.007390335705537043,0.01759199467373968
169.0,0.927673280761451,0.007487264903029349,0.017890517052969335
170.0,0.9263792733627805,0.0075826576585474,0.01818828601588187
171.0,0.9250836462235996,0.007676420898761004,0.01848504403708081
172.0,0.9237873109140226,0.007768465201378675,0.01878053263465487
173.0,0.9224911881169591,0.007858705165083819,0.01907449317488628
174.0,0.9211962051228392,0.007947059763249128,0.019366667694803923
175.0,0.9199032932577212,0.008033452678782391,0.019656799738025407
176.0,0.9186133852579984,0.008117812617595855,0.01994463519912875
177.0,0.9173274126054802,0.008200073598360627,0.020229923171633763
178.0,0.9160463028370645,0.008280175216405405,0.02051241679455886
179.0,0.9147709768435256,0.008358062879842384,0.02079187409245269
180.0,0.9135023461721209,0.008433688016249713,0.021068058803783696
181.0,0.9122413103477564,0.008507008248505771,0.021340741192604904
182.0,0.910988754227356,0.008577987538652267,0.021609698838496488
183.0,0.909745545401847,0.008646596298956494,0.02187471739992389
184.0,0.9085125316598048,0.008712811469644047,0.022135591346333423
185.0,0.9072905385263118,0.008776616563077455,0.022392124654538027
186.0,0.9060803668899677,0.008838001674459346,0.022644131465220478
187.0,0.9048827907302651,0.008896963459436585,0.02289143669569631
188.0,0.9036985549567137,0.00895350507927041,0.023133876605430117
189.0,0.902528373370179,0.009007636114512918,0.023371299311181988
190.0,0.9013729267559021,0.00905937244838897,0.023603565249070868
191.0,0.9002328611166033,0.009108736121321433,0.023830547581273218
192.0,0.8991087860529549,0.009155755158253955,0.024052132545522933
193.0,0.898001273297556,0.009200463370616866,0.02426821974603655
194.0,0.8969108554073595,0.009242900134946642,0.02447872238495057
195.0,0.8958380246183146,0.009283110150306133,0.02468356743381963
196.0,0.8947832318648006,0.00932114317676094,0.024882695745180008
197.0,0.893746885965255,0.009357053757246471,0.02507606210462704
198.0,0.8927293529742598,0.009390900925210494,0.025263635224283033
199.0,0.8917309557002425,0.009422747900438242,0.025445397678939306
200.0,0.8907519733868977,0.009452661775462213,0.025621345786538345
201.0,0.8897926415554368,0.009480713194928297,0.025791489435016184
202.0,0.8888531520038483,0.009506976030235445,0.025955851857847913
203.0,0.8879336529584907,0.009531527051689855,0.026114469360928476
204.0,0.8870342493725669,0.00955444560031883,0.026267391003674683
205.0,0.8861550033653309,0.009575813261376393,0.02641467823745141
206.0,0.8852959347952684,0.009595713541445141,0.02655640450460461
207.0,0.8844570219599678,0.009614231550898928,0.02669265480152582
208.0,0.8836382024149637,0.009631453693341742,0.026823525209277704
209.0,0.8828393739034784,0.009647467363481732,0.02694912239537861
210.0,0.8820603953887255,0.009662360654738494,0.027069563090377387
211.0,0.8813010881802481,0.009676222077718523,0.027184973542849412
212.0,0.8805612371456619,0.009689140290530555,0.02729548895641299
213.0,0.8798405919991324,0.009701203841751178,0.02740125291230401
214.0,0.8791388686579568,0.009712500926693433,0.027502416780958695
215.0,0.8784557506587148,0.00972311915747893,0.027599139125941818
216.0,0.8777908906246141,0.009733145347268272,0.027691585103423906
217.0,0.8771439117758612,0.00974266530886689,0.02777992586025823
218.0,0.8765144094751501,0.009751763667794403,0.027864337933539814
219.0,0.8759019528006567,0.009760523689786218,0.02794500265434705
220.0,0.8753060861392576,0.00976902712258675,0.02802210555817448
221.0,0.874726330793059,0.009777354051794796,0.02809583580436567
222.0,0.8741621865927034,0.009785582770433345,0.028166385606650163
223.0,0.8736131335113287,0.00979378966183854,0.02823394967668107
224.0,0.8730786332734694,0.009802049095395485,0.028298724682261668
225.0,0.8725581309536186,0.0098104333345919,0.02836090872174286
226.0,0.8720510565595998,0.009819012456813854,0.02842070081587025
227.0,0.8715568265963246,0.009827854284270661,0.02847830041816143
228.0,0.8710748456059435,0.009837024325407827,0.02853390694470267
229.0,0.8706045076808141,0.009846585726147314,0.028587719324070344
230.0,0.8701451979461209,0.009856599230282568,0.02863993556790771
231.0,0.8696962940093789,0.009867123148351259,0.028690752362522564
232.0,0.8692571673744337,0.009878213334310779,0.028740364681716705
233.0,0.8688271848179377,0.009889923169349606,0.028788965420914612
234.0,0.8684057097266278,0.009902303552181057,0.028836745052526636
235.0,0.8679921033940565,0.009915402895184075,0.028883891302361422
236.0,0.8675857262757374,0.00992926712577788,0.028930588846793528
237.0,0.8671859392019464,0.009943939692443109,0.028977019030295134
238.0,0.8667921045476884,0.009959461574830722,0.029023359602855233
239.0,0.8664035873595751,0.009975871297431127,0.02906978447673548
240.0,0.8660197564395823,0.009993204946309142,0.029116463501948815
241.0,0.8656399853858477,0.010011496188445011,0.029163562259794478
242.0,0.8652636535908494,0.01003077629325749,0.029211241873740763
243.0,0.8648901471974526,0.010051074155921526,0.02925965883691439
244.0,0.8645188600134501,0.010072416322129957,0.02930896485543205
245.0,0.8641491943853309,0.010094827013985645,0.029359306706795055
