tempo,s,i,sick
199.0,0.8871136027516593,0.009144012223232053,0.023410656077070442
200.0,0.8863556883300335,0.009164573640913823,0.023511141448725976
201.0,0.885609527626728,0.009184369026370365,0.023608693383450344
202.0,0.8848750946550791,0.009203441766193856,0.023703370188795918
203.0,0.8841523468225657,0.009221835751101864,0.023795234090950263
204.0,0.883441225211022,0.009239595284448107,0.02388435106246917
205.0,0.8827416548830598,0.00925676499307097,0.023970790645229844
206.0,0.8820535452130407,0.009273389740694341,0.024054625769343377
207.0,0.8813767902409209,0.00928951454407003,0.024135932568753484
208.0,0.8807112690472789,0.009305184492025834,0.024214790194232644
209.0,0.8800568461478377,0.00932044466755852,0.0242912806244675
210.0,0.8794133719057978,0.009335340073086782,0.024365488475903176
211.0,0.8787806829603145,0.00934991555895561,0.02443750081199102
212.0,0.8781586026694754,0.009364215755260754,0.024507406952456803
213.0,0.8775469415661642,0.009378285007040204,0.024575298283176724
214.0,0.8769454978252325,0.009392167312858747,0.024641268067217025
215.0,0.8763540577404442,0.00940590626679206,0.024705411257560077
216.0,0.8757723962097053,0.009419545003798295,0.024767824312005433
217.0,0.8752002772271411,0.009433126148447935,0.024828605010699233
218.0,0.8746374543806423,0.009446691766966676,0.02488785227670953
219.0,0.8740836713535591,0.009460283322531548,0.02494566600002879
220.0,0.873538662429284,0.009473941633747101,0.025002146865348653
221.0,0.8730021529975325,0.009487706836216548,0.025057396183915615
222.0,0.8724738600611924,0.009501618347112032,0.02511151572974069
223.0,0.8719534927426857,0.009515714832638836,0.025164607580400525
224.0,0.8714407527888516,0.009530034178280217,0.025216773962633058
225.0,0.8709353350734313,0.00954461346170266,0.025268117102897034
226.0,0.8704369280963049,0.009559488928195666,0.025318739083032164
227.0,0.8699452144786955,0.009574695968515609,0.02536874170112526
228.0,0.8694598714536313,0.009590269098999753,0.025418226337657654
229.0,0.868980571351016,0.009606241943814098,0.025467293826980517
230.0,0.8685069820767289,0.009622647219197271,0.02551604433413758
231.0,0.8680387675852383,0.009639516719562178,0.02556457723702921
232.0,0.8675755883452738,0.009656881305317448,0.025612991013887827
233.0,0.8671171017981645,0.009674770892271882,0.025661383136012458
234.0,0.866662962808507,0.009693214442487006,0.025709849965689625
235.0,0.8662128241068829,0.009712239956445368,0.02575848665920899
236.0,0.8657663367243977,0.009731874466405504,0.025807387074865046
237.0,0.8653231504188627,0.009752144030818187,0.025856643685820777
238.0,0.864882914092491,0.009773073729682955,0.02590634749769556
239.0,0.8644452762010187,0.009794687660728614,0.02595658797072754
240.0,0.8640098851542073,0.009817008936306637,0.026007452946350384
241.0,0.8635763897077171,0.00984005968089192,0.026059028578015654
242.0,0.8631444393463819,0.009863861029091233,0.026111399266084745
243.0,0.8627136846589404,0.009888433124065893,0.026164647596608817
244.0,0.862283777704314,0.009913795116281562,0.02621885428381095
245.0,0.8618543723695409,0.009939965162504748,0.026274098116081952
246.0,0.8614251247195035,0.009966960424972344,0.026330455905299935
247.0,0.8609956933386007,0.009994797070667541,0.02638800243928364
248.0,0.8605657396645362,0.010023490270642447,0.026446810437190663
249.0,0.8601349283144043,0.010053054199334983,0.026506950507674005
